"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.00845745149029806,306,42.2788,37,24,0.115260845164454
"2",5000,0.00950846169233847,276,47.5328,51,27,0.157341158385495
"3",5000,0.00831446289257852,261,41.564,42,31,0.157189296525603
"4",5000,0.0101549109821964,320,50.7644,44,28,0.138780947922965
"5",5000,0.00853490698139628,259,42.666,52,24,0.140214403147649
"6",5000,0.00890810162032406,271,44.5316,39,31,0.141624546712074
"7",5000,0.00948109621924385,319,47.396,50,28,0.140008496524447
"8",5000,0.00897867573514703,286,44.8844,54,27,0.149292733226975
"9",5000,0.00920112022404481,273,45.9964,52,26,0.156053138762319
"10",5000,0.00869693938787758,270,43.476,48,44,0.142097863636427
