"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.01090500937618,216,38.5492081447964,71,21,0.156488445459899
"2",3536,0.0100581131157718,200,35.5554298642534,64,21,0.163808462613514
"3",3536,0.0105816431675488,218,37.4061085972851,64,27,0.161672176140445
"4",3536,0.00998595173027322,192,35.3003393665158,59,28,0.153492012183748
"5",3536,0.00911633503363264,195,32.2262443438914,56,23,0.157159028337227
"6",3536,0.0108160476681152,227,38.2347285067873,71,31,0.165686587768563
"7",3536,0.00966210551242584,204,34.1555429864253,58,29,0.153904883087823
"8",3536,0.0110294917662419,202,38.9892533936652,76,20,0.177840382629173
"9",3536,0.0118485474921118,216,41.8846153846154,73,40,0.189724878216933
"10",3536,0.0108856490044609,217,38.4807692307692,69,25,0.164921119761913
