"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00594746237311866,794,118.9433,59,NA,0.141243585084476
"2",20000,0.00594412220611031,813,118.8765,58,NA,0.139752893020612
"3",20000,0.00625105255262763,900,125.0148,62,NA,0.126477152840938
"4",20000,0.00611367568378419,830,122.2674,59,NA,0.141110244967845
"5",20000,0.00611052552627631,860,122.2044,48,NA,0.125827231459053
"6",20000,0.00611400570028501,776,122.274,62,NA,0.152941748217943
"7",20000,0.00585376768838442,770,117.0695,53,NA,0.141989293856155
"8",20000,0.00590477523876194,825,118.0896,57,NA,0.131511099426383
"9",20000,0.00605880294014701,879,121.17,61,NA,0.124356154943223
"10",20000,0.00610498024901245,828,122.0935,65,NA,0.137864889126169
