"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0100627532048615,212,35.5718325791855,70,30,0.16216682110041
"2",3536,0.0103072378989677,211,36.4360859728507,67,29,0.16065272130275
"3",3536,0.0109176496188727,211,38.5938914027149,79,29,0.161833585935152
"4",3536,0.0100715533738248,208,35.6029411764706,65,23,0.161448269731577
"5",3536,0.0111440539658361,223,39.3942307692308,70,23,0.169069214407704
"6",3536,0.0110326918276831,198,39.0005656108597,75,22,0.178322740871335
"7",3536,0.0117192650098882,240,41.4276018099548,84,24,0.161192249381461
"8",3536,0.011010611403739,209,38.9225113122172,71,16,0.169214063760938
"9",3536,0.00940146050804175,193,33.2341628959276,56,22,0.166517514295149
"10",3536,0.010636524221265,224,37.6001131221719,60,23,0.15019431589124
