"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0128108059674746,250,45.2861990950226,74,34,0.1648406964596
"2",3536,0.0125404007756949,221,44.3303167420815,78,27,0.188502837412338
"3",3536,0.0130394503574469,233,46.0944570135747,71,21,0.186768240031305
"4",3536,0.0127669651257304,222,45.131221719457,80,20,0.18769787052861
"5",3536,0.013324575831856,234,47.1023755656109,81,21,0.16775905442077
"6",3536,0.0126842435374759,242,44.8388009049774,72,22,0.171895596206545
"7",3536,0.0125948018201949,215,44.5226244343891,79,26,0.194243226713165
"8",3536,0.0130484105294822,281,46.1261312217195,75,26,0.14618217400654
"9",3536,0.0113962188074011,220,40.2856334841629,71,20,0.190125415134729
"10",3536,0.0122903159740667,240,43.4462669683258,69,17,0.156405932713041
