"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.00912961528861354,190,32.2731900452489,64,23,0.137911477223732
"2",3536,0.00882400942098088,173,31.1928733031674,59,31,0.14803111363858
"3",3536,0.00821951781474204,162,29.0559954751131,58,23,0.163223662435084
"4",3536,0.00887121032723828,184,31.3597285067873,60,26,0.146896562568002
"5",3536,0.00764734682905912,157,27.033371040724,56,23,0.139649424682549
"6",3536,0.00818415713581701,155,28.9309954751131,57,20,0.169708831487997
"7",3536,0.00811775586091253,172,28.6962669683258,69,35,0.137446261542666
"8",3536,0.0086924868957484,178,30.7279411764706,61,22,0.112883600704124
"9",3536,0.00791839203312704,169,27.9915158371041,62,24,0.148042121916621
"10",3536,0.00869648697254987,173,30.7420814479638,71,25,0.144826980255306
