"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00400064503225161,614,80.0089,67,NA,0.122421159913529
"2",20000,0.00415714285714286,654,83.1387,58,NA,0.110715592732574
"3",20000,0.00390606030301515,630,78.1173,62,NA,0.116751775131728
"4",20000,0.00387428871443572,642,77.4819,58,NA,0.112172430713644
"5",20000,0.00395557777888894,641,79.1076,63,NA,0.108602449606839
"6",20000,0.004124801240062,660,82.4919,63,NA,0.111667211154015
"7",20000,0.00393866693334667,666,78.7694,54,NA,0.107595061196339
"8",20000,0.00382129106455323,627,76.422,54,NA,0.110718912103224
"9",20000,0.00404992249612481,675,80.9944,63,NA,0.104636521115073
"10",20000,0.00403569178458923,673,80.7098,53,NA,0.105317355331299
