"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size"
"1",3536,0.00879216880964115,185,31.0803167420814,59,23
"2",3536,0.00820639756283321,154,29.0096153846154,58,27
"3",3536,0.00858224477909976,174,30.3382352941176,53,25
"4",3536,0.00784367059847549,168,27.7273755656109,55,17
"5",3536,0.00782943032506224,164,27.677036199095,54,18
"6",3536,0.00912545520874001,184,32.2584841628959,73,22
"7",3536,0.00892113128572069,206,31.5361990950226,59,23
"8",3536,0.00852128360864529,170,30.1227375565611,64,27
"9",3536,0.00842416174390548,192,29.7794117647059,57,22
"10",3536,0.0082766389114671,217,29.2579185520362,59,26
