"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0167388813865226,275,59.1719457013575,87,16,0.190763053719224
"2",3536,0.0177998617573457,277,62.9225113122172,88,27,0.21680374069529
"3",3536,0.0167721620255109,261,59.289592760181,87,18,0.198490803181732
"4",3536,0.0185478761192215,272,65.566742081448,108,23,0.213164597653992
"5",3536,0.0188712423278527,293,66.7098416289593,94,26,0.208484364215964
"6",3536,0.0170540874384788,276,60.2861990950226,89,22,0.188764013003686
"7",3536,0.0172977721172246,272,61.1476244343891,94,24,0.208249382508975
"8",3536,0.0178446626175223,264,63.0808823529412,104,22,0.222920770439526
"9",3536,0.0178893034746267,257,63.2386877828054,91,18,0.220879739966294
"10",3536,0.0173196925380967,263,61.2251131221719,83,20,0.221584004449726
