"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0115850224324307,224,40.9530542986425,78,22,0.154392697003646
"2",3536,0.0116527037319117,207,41.1923076923077,70,28,0.167019321039356
"3",3536,0.0119245489513399,205,42.1532805429864,74,20,0.192061596675374
"4",3536,0.0112067751700833,187,39.6159502262443,80,19,0.171170655405569
"5",3536,0.0115978226781954,207,40.9983031674208,79,20,0.188373998629196
"6",3536,0.0113021370010304,211,39.9530542986425,82,32,0.152752608461861
"7",3536,0.0124330387143433,215,43.9507918552036,79,22,0.177735717429591
"8",3536,0.011059572343789,200,39.0955882352941,74,21,0.175885101093165
"9",3536,0.0110630924113743,221,39.1080316742081,74,20,0.122926432385358
"10",3536,0.0108232478063579,209,38.2601809954751,72,22,0.159782136386907
