"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.0178108421684337,420,89.0364,73,21,0.196609167388823
"2",5000,0.019520624124825,426,97.5836,82,29,0.224980203620028
"3",5000,0.0165787557511502,403,82.8772,61,31,0.19308800576172
"4",5000,0.0178640528105621,431,89.3024,69,23,0.196277801146699
"5",5000,0.0195431886377275,415,97.6964,74,32,0.230074311727345
"6",5000,0.019430526105221,443,97.1332,76,24,0.205290331476476
"7",5000,0.0171458291658332,394,85.712,72,27,0.205137824657133
"8",5000,0.0197179435887177,475,98.57,82,32,0.193075153788226
"9",5000,0.0193587517503501,424,96.7744,78,29,0.220587245848225
"10",5000,0.0190502900580116,475,95.2324,76,30,0.188462943501218
