"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0176716992966265,266,62.4694570135747,97,24,0.21690977489431
"2",3536,0.0165686381178519,280,58.5701357466063,81,28,0.181957494535908
"3",3536,0.0166244791900004,255,58.7675339366516,91,18,0.216719147203984
"4",3536,0.0173577732692468,262,61.3597285067873,86,20,0.210176332101382
"5",3536,0.017792501616031,261,62.8964932126697,90,23,0.237552367803292
"6",3536,0.0168217629778492,241,59.4649321266968,91,24,0.235610225453461
"7",3536,0.0169625656812611,255,59.9626696832579,87,20,0.214300865570941
"8",3536,0.0164769563575621,272,58.2460407239819,94,33,0.198699936094496
"9",3536,0.0178913835145635,282,63.2460407239819,97,26,0.203791003066275
"10",3536,0.0164358355680429,248,58.1006787330317,83,25,0.226312382312371
