"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.011029651769314,195,38.9898190045249,78,27,0.16234726809026
"2",3536,0.0117101448347808,194,41.3953619909502,80,22,0.20048926382102
"3",3536,0.0117616658239838,202,41.5774886877828,84,23,0.154136198257315
"4",3536,0.0100875536810307,183,35.6595022624434,63,22,0.152423072538878
"5",3536,0.0112013350656333,224,39.5967194570136,74,22,0.132182287434601
"6",3536,0.0120960722445871,227,42.7596153846154,73,21,0.144871048797062
"7",3536,0.0111394138767464,188,39.3778280542986,80,17,0.165434637334019
"8",3536,0.0112190954066318,182,39.6595022624434,79,24,0.182858128075874
"9",3536,0.0118968684198737,207,42.0554298642534,72,37,0.188157406253755
"10",3536,0.0106602046759298,187,37.6838235294118,72,18,0.159766392928298
