"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.0180017603520704,404,89.9908,75,28,0.217627505126233
"2",5000,0.0185243448689738,395,92.6032,68,28,0.230920967967798
"3",5000,0.0181673934786957,403,90.8188,74,28,0.215955428352725
"4",5000,0.0191186237247449,434,95.574,77,27,0.213018202754471
"5",5000,0.0187161432286457,433,93.562,72,29,0.20521387372115
"6",5000,0.0190657331466293,440,95.3096,76,37,0.207323624113303
"7",5000,0.0194069213842769,443,97.0152,77,44,0.212701650676485
"8",5000,0.0201337867573515,473,100.6488,83,37,0.210614302578239
"9",5000,0.018619323864773,449,93.078,76,45,0.193770857022914
"10",5000,0.0176126425285057,410,88.0456,63,29,0.218987690366076
