"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00613602180109005,809,122.7143,56,NA,0.138187262709227
"2",20000,0.00618645932296615,868,123.723,58,NA,0.132729620213347
"3",20000,0.00621034551727586,827,124.2007,60,NA,0.142088045751365
"4",20000,0.00617320366018301,791,123.4579,62,NA,0.15235373004747
"5",20000,0.00624820741037052,798,124.9579,64,NA,0.150628323865171
"6",20000,0.00610501025051253,852,122.0941,64,NA,0.133485949862687
"7",20000,0.00640599529976499,796,128.1135,53,NA,0.154446181555514
"8",20000,0.00621487574378719,824,124.2913,58,NA,0.142269792558207
"9",20000,0.00585641782089104,769,117.1225,50,NA,0.141935226807743
"10",20000,0.0062929196459823,816,125.8521,59,NA,0.149133047881736
