"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0195544554455446,325,69.125,93,25,0.183459900471739
"2",3536,0.0184277138121052,279,65.1419683257919,91,21,0.221157655255188
"3",3536,0.0178541027987737,295,63.1142533936652,93,45,0.187501073265353
"4",3536,0.0166825603051579,250,58.972850678733,85,17,0.231985686821697
"5",3536,0.017203690310854,254,60.8150452488688,89,23,0.217420264174705
"6",3536,0.0156811010771407,229,55.4326923076923,78,18,0.223886453281182
"7",3536,0.0171619295090466,284,60.6674208144796,88,31,0.205286127381897
"8",3536,0.0178880234500502,280,63.2341628959276,97,22,0.209983123035799
"9",3536,0.0176144181968294,284,62.2669683257919,88,22,0.200570806762929
"10",3536,0.0164955167139209,251,58.3116515837104,91,22,0.214184945067344
