"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.012304716250552,219,43.4971719457014,43,19,0.15615421286567
"2",3536,0.0114274194064526,207,40.39592760181,45,17,0.171887213884336
"3",3536,0.0111696544573656,201,39.4847285067873,43,23,0.158644228356608
"4",3536,0.0125933617925464,217,44.5175339366516,42,32,0.174120220108214
"5",3536,0.0103277182921912,200,36.5084841628959,35,17,0.159431291208936
"6",3536,0.0105410023872458,187,37.262443438914,34,28,0.163897133635119
"7",3536,0.0119733498883179,210,42.3257918552036,45,24,0.159016470984781
"8",3536,0.0117997465551339,236,41.7121040723982,51,25,0.136903355853488
"9",3536,0.0109427701011859,198,38.6826923076923,29,25,0.178207873362048
"10",3536,0.0122835958450402,223,43.4225113122172,44,24,0.158218554287016
