"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00535413541354135,428,53.536,31,50,0.113173783431793
"2",10000,0.00591705170517052,454,59.1646,45,39,0.123078177437689
"3",10000,0.00587360736073607,422,58.7302,50,40,0.134656175011339
"4",10000,0.00571569156915692,424,57.1512,46,46,0.122928741295111
"5",10000,0.00562476247624762,405,56.242,44,37,0.128340588995967
"6",10000,0.00587000700070007,425,58.6942,39,33,0.134024224647863
"7",10000,0.00525492549254925,415,52.544,43,43,0.123805079721423
"8",10000,0.00606314631463146,463,60.6254,42,51,0.126429816511943
"9",10000,0.00587970797079708,439,58.7912,35,36,0.119582346871429
"10",10000,0.00585324532453245,431,58.5266,46,43,0.128261963555202
