"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00578061806180618,446,57.8004,42,67,0.113982978534537
"2",10000,0.00618715871587159,451,61.8654,44,33,0.133048239090696
"3",10000,0.00607638763876388,478,60.7578,48,49,0.11698664480496
"4",10000,0.00531245124512451,417,53.1192,35,42,0.120475707689723
"5",10000,0.00578501850185018,456,57.8444,44,32,0.121225897875981
"6",10000,0.0061972197219722,452,61.966,44,51,0.128501178324599
"7",10000,0.00542502250225022,442,54.2448,38,32,0.115547935808475
"8",10000,0.00525804580458046,433,52.5752,40,36,0.116306342398143
"9",10000,0.00602870287028703,464,60.281,35,36,0.125597856852177
"10",10000,0.00556065606560656,447,55.601,41,44,0.111777474849536
