"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00293846192309615,727,58.7663,69,NA,0.0795402514860166
"2",20000,0.00259220961048052,599,51.8416,63,NA,0.0870444718800912
"3",20000,0.00288871443572179,656,57.7714,63,NA,0.088789221513361
"4",20000,0.00270283014150708,596,54.0539,67,NA,0.084810735684575
"5",20000,0.00274192209610481,564,54.8357,61,NA,0.0911536037284978
"6",20000,0.00288141407070354,586,57.6254,62,NA,0.0876467332343985
"7",20000,0.00278380419020951,652,55.6733,63,NA,0.0828986155103604
"8",20000,0.00306519325966298,645,61.3008,61,NA,0.0926546104676508
"9",20000,0.00271666583329166,535,54.3306,70,NA,0.100256067148551
"10",20000,0.00274415720786039,581,54.8804,67,NA,0.087968697918148
