"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00639831491574579,829,127.9599,62,NA,0.143163277213786
"2",20000,0.00608301915095755,842,121.6543,48,NA,0.135499983174125
"3",20000,0.00609498474923746,851,121.8936,52,NA,0.128973496550356
"4",20000,0.00587077353867693,791,117.4096,48,NA,0.138021121559462
"5",20000,0.00627922896144807,814,125.5783,71,NA,0.147514122498769
"6",20000,0.00634838241912096,835,126.9613,61,NA,0.142955063943039
"7",20000,0.00633403170158508,879,126.6743,59,NA,0.126274004325028
"8",20000,0.00635779288964448,810,127.1495,53,NA,0.14595970848219
"9",20000,0.00600839041952098,810,120.1618,53,NA,0.141316429518547
"10",20000,0.00599427471373569,763,119.8795,58,NA,0.152323678547082
