"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0273827657491024,376,96.7980769230769,120,21,0.244902247563601
"2",3536,0.0234743707079176,324,82.9819004524887,100,18,0.239623757438032
"3",3536,0.0253230462024871,369,89.5169683257919,115,17,0.227599713397624
"4",3536,0.0263512259435381,359,93.1515837104072,112,37,0.248516298269659
"5",3536,0.0257660947090184,376,91.0831447963801,113,26,0.234617868293733
"6",3536,0.0251787234314899,380,89.0067873303167,106,24,0.224945671082177
"7",3536,0.0273099643513155,389,96.5407239819005,119,24,0.231205908170052
"8",3536,0.025255044896862,352,89.2765837104072,108,26,0.251532289741678
"9",3536,0.0244051085780847,343,86.2720588235294,98,21,0.235416947504778
"10",3536,0.0249006380922514,334,88.0237556561086,105,21,0.248627640573947
