"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.0049997199719972,397,49.9922,38,34,0.120920783162636
"2",10000,0.00582792279227923,416,58.2734,28,39,0.134143955933532
"3",10000,0.00612275227522752,461,61.2214,37,34,0.124955685312386
"4",10000,0.00542498249824983,442,54.2444,45,37,0.110398389122875
"5",10000,0.00610563056305631,467,61.0502,43,33,0.12599232762005
"6",10000,0.00555203520352035,425,55.5148,38,42,0.118513964218489
"7",10000,0.00554611461146115,420,55.4556,35,44,0.126967721222558
"8",10000,0.00585502550255025,464,58.5444,43,34,0.115969133538315
"9",10000,0.00582088208820882,433,58.203,39,36,0.125797545177571
"10",10000,0.00551749174917492,417,55.1694,37,37,0.123065693325651
