"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0085072033383041,177,30.072963800905,58,19,0.149041982025187
"2",3536,0.0081358362080552,166,28.7601809954751,58,24,0.120045201481037
"3",3536,0.0100659532663027,225,35.5831447963801,71,27,0.148446908264296
"4",3536,0.00950562250795215,206,33.6023755656109,71,31,0.126699612080633
"5",3536,0.00860608523683655,199,30.4225113122172,57,21,0.141963992784148
"6",3536,0.00853008377760853,166,30.1538461538462,50,18,0.166061449619871
"7",3536,0.0087744084686426,190,31.0175339366516,56,20,0.138782613429498
"8",3536,0.00831503964876126,170,29.393665158371,48,24,0.153090190429511
"9",3536,0.00814431637087432,163,28.7901583710407,55,23,0.144060238588632
"10",3536,0.00742862262955449,158,26.2601809954751,53,26,0.156755566095865
