"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.00962776555311062,287,48.1292,46,25,0.158618797241075
"2",5000,0.00825613122624525,275,41.2724,38,22,0.129165519248536
"3",5000,0.0092755351070214,274,46.3684,51,25,0.158564966832337
"4",5000,0.00897187437487497,290,44.8504,40,28,0.133791848312754
"5",5000,0.00858459691938388,266,42.9144,48,30,0.133287634838362
"6",5000,0.00934314862972595,286,46.7064,55,23,0.155939100687396
"7",5000,0.00832198439687938,270,41.6016,47,28,0.141475362852721
"8",5000,0.00880264052810562,262,44.0044,49,28,0.138917823406301
"9",5000,0.00895379075815163,278,44.76,50,38,0.140987548609319
"10",5000,0.00907197439487898,278,45.3508,46,26,0.153718721553025
