"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0116306233079675,208,41.1142533936652,70,18,0.184339822556257
"2",3536,0.0129245681517085,224,45.6883484162896,76,39,0.179099352022336
"3",3536,0.0125151202903096,219,44.2409502262443,67,36,0.175785174878561
"4",3536,0.0137114632600946,251,48.4700226244344,84,19,0.174173244519792
"5",3536,0.0139244273490051,245,49.222850678733,90,29,0.197492562001607
"6",3536,0.0129420084865629,226,45.75,81,27,0.19163939757346
"7",3536,0.0129336883268159,272,45.7205882352941,71,28,0.138307633578554
"8",3536,0.0106762049831357,214,37.7403846153846,55,18,0.171604710747144
"9",3536,0.0130189699642233,243,46.0220588235294,76,24,0.178064083467606
"10",3536,0.0128268062746805,222,45.3427601809955,73,28,0.169149128894666
