"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size"
"1",3536,0.00796751297624914,166,28.1651583710407,53,26
"2",3536,0.0094262609842109,192,33.3218325791855,66,37
"3",3536,0.00838752104040398,184,29.6498868778281,59,24
"4",3536,0.0092081767969945,178,32.5509049773756,69,21
"5",3536,0.00911201495068705,216,32.2109728506787,69,25
"6",3536,0.00798735335718446,202,28.2352941176471,50,22
"7",3536,0.00799999359987712,174,28.2799773755656,59,18
"8",3536,0.00854912414318355,157,30.2211538461538,60,34
"9",3536,0.00904545367271052,197,31.9756787330317,58,19
"10",3536,0.00887793045626476,189,31.3834841628959,63,31
