"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0171275288485539,246,60.545814479638,93,18,0.235655640843759
"2",3536,0.0174908958251998,276,61.8303167420815,94,24,0.200137666940104
"3",3536,0.0172752116840643,272,61.0678733031674,81,19,0.201552664538534
"4",3536,0.0176433787528721,273,62.3693438914027,99,28,0.212581741170665
"5",3536,0.0181616287032711,279,64.2013574660633,94,29,0.207545780061247
"6",3536,0.0171840099329907,259,60.7454751131222,87,25,0.213416640100746
"7",3536,0.0169102446766978,277,59.7777149321267,88,30,0.195460629011177
"8",3536,0.0184169936062772,276,65.10407239819,100,28,0.216603423428679
"9",3536,0.0184792348013082,281,65.3240950226244,90,25,0.216772386803371
"10",3536,0.0183072314988448,277,64.7160633484163,90,21,0.222103625030748
