"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.0117550555055506,667,117.5388,48,40,0.167868699301586
"2",10000,0.0111773777377738,652,111.7626,29,38,0.164752677515238
"3",10000,0.0111099109910991,610,111.088,42,34,0.180340115820694
"4",10000,0.0121724172417242,648,121.712,37,47,0.184195033547796
"5",10000,0.0123061306130613,645,123.049,51,44,0.187050572279844
"6",10000,0.0114306430643064,657,114.295,37,29,0.166908309625819
"7",10000,0.0114282828282828,679,114.2714,36,45,0.159239018939265
"8",10000,0.0122839483948395,659,122.8272,40,33,0.180427636354644
"9",10000,0.0123271727172717,650,123.2594,40,48,0.184190202106057
"10",10000,0.0119289528952895,686,119.2776,43,39,0.164699357597568
