"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.0123659131826365,309,61.8172,59,24,0.176041309350054
"2",5000,0.0128652130426085,328,64.3132,56,33,0.175993443157386
"3",5000,0.0116090418083617,307,58.0336,50,24,0.174045085242746
"4",5000,0.0123853570714143,307,61.9144,60,30,0.202684696846738
"5",5000,0.0123672734546909,315,61.824,56,22,0.17736595937767
"6",5000,0.0146048409681936,379,73.0096,63,50,0.170544155929525
"7",5000,0.0133051410282056,353,66.5124,64,23,0.157955396418731
"8",5000,0.0133118623724745,330,66.546,61,37,0.176489089833941
"9",5000,0.012478975795159,285,62.3824,53,28,0.198485272362256
"10",5000,0.0124061612322465,322,62.0184,52,24,0.181827026339114
