"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00924211710585529,1125,184.8331,60,NA,0.157737144458566
"2",20000,0.00926810340517026,1091,185.3528,61,NA,0.165894180059267
"3",20000,0.00908214410720536,1152,181.6338,60,NA,0.15160158675922
"4",20000,0.00887644882244112,1083,177.5201,60,NA,0.159921148485946
"5",20000,0.00898608430421521,1150,179.7127,58,NA,0.14829557551061
"6",20000,0.00933323666183309,1166,186.6554,63,NA,0.154366683926469
"7",20000,0.00948388419420971,1114,189.6682,78,NA,0.167311309960058
"8",20000,0.00904758237911896,1130,180.9426,61,NA,0.155307497305015
"9",20000,0.00936256312815641,1140,187.2419,65,NA,0.159732365399819
"10",20000,0.00921573078653933,1152,184.3054,67,NA,0.152489470629325
