"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.0057305615280764,760,114.6055,56,NA,0.146351941312777
"2",20000,0.00617458372918646,805,123.4855,55,NA,0.143353790723658
"3",20000,0.00628689934496725,848,125.7317,64,NA,0.142607791513183
"4",20000,0.00603198159907995,831,120.6336,62,NA,0.136302439523496
"5",20000,0.00626544827241362,846,125.3027,60,NA,0.135283857476974
"6",20000,0.00586707335366768,770,117.3356,56,NA,0.146584604729559
"7",20000,0.00645665783289164,855,129.1267,56,NA,0.140238843114966
"8",20000,0.00594279713985699,797,118.85,57,NA,0.13679584513222
"9",20000,0.00661232561628081,924,132.2399,68,NA,0.131160300341615
"10",20000,0.00642793139656983,838,128.5522,65,NA,0.141633040503102
