"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0102118760680205,198,36.0989819004525,64,23,0.156160859074398
"2",3536,0.0121415131170518,233,42.9202488687783,74,23,0.165088849292944
"3",3536,0.00993907083015994,210,35.1346153846154,61,23,0.137396669836915
"4",3536,0.0114968607397262,218,40.6414027149321,72,26,0.174438511631595
"5",3536,0.00986546941701281,189,34.8744343891403,74,24,0.156006077654656
"6",3536,0.010989010989011,219,38.8461538461538,67,23,0.162936022264239
"7",3536,0.0106582846390651,189,37.677036199095,70,35,0.159150204880913
"8",3536,0.0107658067034887,233,38.0571266968326,59,26,0.14289177509117
"9",3536,0.0125869616696641,264,44.4949095022624,79,30,0.145194383226671
"10",3536,0.0109469301810595,199,38.6973981900452,67,19,0.179449443321191
