"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.0123149114911491,709,123.1368,45,41,0.162700640032596
"2",10000,0.0114579657965797,632,114.5682,40,40,0.177815525766123
"3",10000,0.0123493949394939,696,123.4816,43,46,0.166664549991955
"4",10000,0.0115369736973697,638,115.3582,48,52,0.172908283832865
"5",10000,0.0118384238423842,637,118.3724,41,34,0.179373590965402
"6",10000,0.0114620662066207,672,114.6092,40,45,0.16294650164987
"7",10000,0.0113937793779378,614,113.9264,34,29,0.18378966210442
"8",10000,0.0119496549654965,642,119.4846,48,32,0.179574997032292
"9",10000,0.01163500350035,645,116.3384,42,32,0.174650134674466
"10",10000,0.01178799879988,640,117.8682,41,43,0.178267013797165
