"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0108179677049799,198,38.2415158371041,37,20,0.146726010119756
"2",3536,0.0114899806076277,211,40.6170814479638,39,28,0.150606906834644
"3",3536,0.0102649970879441,175,36.2867647058824,43,20,0.173974355126596
"4",3536,0.0119591096149046,206,42.2754524886878,33,30,0.166704631451309
"5",3536,0.0115626220023424,182,40.8738687782805,46,21,0.213611175985629
"6",3536,0.0114194192528497,190,40.3676470588235,38,17,0.182784529545279
"7",3536,0.0112048551332186,193,39.6091628959276,42,19,0.181328698950608
"8",3536,0.0117375053601029,191,41.4920814479638,49,28,0.19501319103625
"9",3536,0.0112131752929656,209,39.6385746606335,41,21,0.157401089101858
"10",3536,0.0113882186537982,204,40.2573529411765,47,21,0.167974209750502
