"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.00852928376224824,180,30.1510180995475,59,24,0.132663453060098
"2",3536,0.00743774280466185,168,26.2924208144796,52,25,0.147057747565491
"3",3536,0.00846464252113641,185,29.9225113122172,59,21,0.126782155233762
"4",3536,0.00787983129276082,145,27.8552036199095,54,23,0.161400919385014
"5",3536,0.00835408039834365,168,29.5316742081448,54,25,0.159755569872386
"6",3536,0.00846480252420847,155,29.9230769230769,59,21,0.161131203056891
"7",3536,0.0083363200573451,176,29.4688914027149,65,31,0.129356130449313
"8",3536,0.00798479330803151,182,28.2262443438914,58,21,0.14501622431188
"9",3536,0.00897361229335603,181,31.7217194570136,71,23,0.163508847544583
"10",3536,0.00771038803945036,159,27.256221719457,55,27,0.15524731704781
