"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0129663289535159,263,45.8359728506787,78,27,0.157364174031948
"2",3536,0.0124992799861757,219,44.1849547511312,87,25,0.190275584091441
"3",3536,0.0143138748263967,254,50.5995475113122,91,30,0.191046841286586
"4",3536,0.0118827881495325,229,42.0056561085973,71,18,0.175525040352354
"5",3536,0.0127367245451113,233,45.0243212669683,76,28,0.184913809243315
"6",3536,0.0144997983961292,259,51.2567873303167,87,29,0.169158034799856
"7",3536,0.0118048666534397,233,41.7302036199095,62,25,0.16053536318396
"8",3536,0.0143767560337158,296,50.8218325791855,71,18,0.149709553354972
"9",3536,0.011254936094773,210,39.7861990950226,71,17,0.172627977628747
"10",3536,0.012445838960108,211,43.9960407239819,77,21,0.182623312422261
