"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.0104354470894179,318,52.1668,53,29,0.138922662345033
"2",5000,0.00858283656731346,271,42.9056,43,22,0.144755322397435
"3",5000,0.00893338667733547,286,44.658,46,26,0.140247558671211
"4",5000,0.00867037407481496,271,43.3432,40,26,0.156119999338685
"5",5000,0.00983108621724345,290,49.1456,48,26,0.162138442941798
"6",5000,0.00917639527905581,262,45.8728,45,21,0.170424087608685
"7",5000,0.0087248649729946,281,43.6156,46,22,0.144086092707667
"8",5000,0.00849073814762953,290,42.4452,40,23,0.135656301993617
"9",5000,0.00935667133426685,274,46.774,51,32,0.163249808646641
"10",5000,0.00878671734346869,282,43.9248,53,37,0.148838026781493
