"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00486356635663566,411,48.6308,35,37,0.113713157356597
"2",10000,0.00475057505750575,395,47.501,44,34,0.115239709808638
"3",10000,0.00546946694669467,466,54.6892,42,47,0.11413282537495
"4",10000,0.00463420342034203,402,46.3374,35,43,0.113735346091199
"5",10000,0.00494175417541754,403,49.4126,45,41,0.108727234152402
"6",10000,0.00484798479847985,417,48.475,46,43,0.108151916323027
"7",10000,0.00516219621962196,390,51.6168,44,54,0.123734039574881
"8",10000,0.0043991599159916,361,43.9872,45,52,0.113293681617532
"9",10000,0.0050043204320432,410,50.0382,36,47,0.110557727546708
"10",10000,0.0050952895289529,393,50.9478,47,35,0.12212634399041
