"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0143493955083938,243,50.7251131221719,45,27,0.198445074543929
"2",3536,0.0111405338982508,220,39.3817873303167,42,22,0.170344366011261
"3",3536,0.013858986092533,261,48.9915158371041,38,21,0.169203651302915
"4",3536,0.0119850301125782,223,42.3670814479638,44,20,0.181010792010175
"5",3536,0.0119453493507075,244,42.2268099547511,40,26,0.149826816905947
"6",3536,0.0114246993542276,218,40.3863122171946,36,15,0.180308393416225
"7",3536,0.0119053485826928,200,42.085407239819,36,23,0.197253187273748
"8",3536,0.0121909540663181,233,43.0950226244344,33,47,0.146046829383714
"9",3536,0.0133570564554839,263,47.2171945701357,46,22,0.163057009417558
"10",3536,0.0126992838262495,231,44.8919683257919,46,29,0.166856438378946
