"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0121163926347386,254,42.8314479638009,76,23,0.151359746858378
"2",3536,0.012036071092565,217,42.5475113122172,71,24,0.17022216311194
"3",3536,0.0129781691808483,256,45.8778280542986,74,65,0.126055049950657
"4",3536,0.0133234558103516,253,47.0984162895928,70,23,0.168487155929561
"5",3536,0.0145690797263307,280,51.5016968325792,85,30,0.16575970351271
"6",3536,0.0133800968978604,270,47.2986425339367,78,22,0.16108225882241
"7",3536,0.0125717613778185,241,44.4411764705882,71,21,0.164026541611622
"8",3536,0.0114418196829379,214,40.4468325791855,73,22,0.17707220645286
"9",3536,0.0131922532912632,238,46.6346153846154,75,21,0.180748076513478
"10",3536,0.012508240158211,239,44.216628959276,76,24,0.156839365232132
