"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00405170758537927,631,81.0301,51,NA,0.115741124202046
"2",20000,0.00395004250212511,622,78.9969,61,NA,0.114064699668462
"3",20000,0.0041214810740537,648,82.4255,61,NA,0.114311331466625
"4",20000,0.00414458722936147,658,82.8876,54,NA,0.119306065526905
"5",20000,0.00425992799639982,709,85.1943,60,NA,0.103678919490476
"6",20000,0.00419290464523226,722,83.8539,68,NA,0.101787823688793
"7",20000,0.00395130756537827,658,79.0222,60,NA,0.104920694020212
"8",20000,0.00376533826691335,561,75.303,60,NA,0.124966795933392
"9",20000,0.00378676433821691,590,75.7315,59,NA,0.11389220210823
"10",20000,0.00387020851042552,619,77.4003,59,NA,0.108698240559156
