"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00289271463573179,639,57.8514,68,NA,0.0893841830567015
"2",20000,0.00269584479223961,590,53.9142,80,NA,0.0868657110858738
"3",20000,0.00275645282264113,615,55.1263,70,NA,0.0850130186263286
"4",20000,0.00292452622631132,656,58.4876,57,NA,0.0844062187270256
"5",20000,0.00274968748437422,601,54.991,66,NA,0.0818076548481593
"6",20000,0.0028183609180459,581,56.3644,62,NA,0.0956678725102835
"7",20000,0.00279081454072704,578,55.8135,73,NA,0.0907930901949313
"8",20000,0.00263778188909445,555,52.753,60,NA,0.0942993978486308
"9",20000,0.00282779638981949,651,56.5531,54,NA,0.0800396800796143
"10",20000,0.00291799589979499,626,58.357,71,NA,0.0901256644258017
