"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.0071623124624925,252,35.8044,39,25,0.129354440906546
"2",5000,0.00820604120824165,292,41.022,42,38,0.132498345987444
"3",5000,0.00794246849369874,257,39.7044,40,38,0.132880570118783
"4",5000,0.00782404480896179,278,39.1124,32,28,0.12175638862772
"5",5000,0.00783116623324665,240,39.148,42,24,0.137109781521695
"6",5000,0.0077745149029806,278,38.8648,38,23,0.126605457511138
"7",5000,0.00812738547709542,249,40.6288,36,41,0.160719352941775
"8",5000,0.00699011802360472,224,34.9436,39,24,0.158145412781402
"9",5000,0.00729145829165833,236,36.45,38,28,0.130794386673308
"10",5000,0.00773194638927786,249,38.652,36,35,0.142038238507963
