"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00406090304515226,734,81.214,54,NA,0.1065224322766
"2",20000,0.00437942897144857,764,87.5842,60,NA,0.111769928148773
"3",20000,0.00426807340367018,761,85.3572,66,NA,0.106035321928614
"4",20000,0.00398019400970048,672,79.5999,58,NA,0.113287936119687
"5",20000,0.00451222061103055,745,90.2399,55,NA,0.116810665501293
"6",20000,0.00425114255712786,771,85.0186,71,NA,0.103167507935321
"7",20000,0.00466401320066003,800,93.2756,58,NA,0.106277660771837
"8",20000,0.00444504225211261,817,88.8964,65,NA,0.0971486109895692
"9",20000,0.00433793189659483,793,86.7543,50,NA,0.0981827672413168
"10",20000,0.00458602930146507,791,91.716,67,NA,0.111905021855534
