"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.00698051610322064,244,34.8956,40,24,0.134269115823806
"2",5000,0.00770218043608722,273,38.5032,50,27,0.144116143044159
"3",5000,0.00781636327265453,238,39.074,40,25,0.153510710097388
"4",5000,0.00743828765753151,252,37.184,45,34,0.127593896345655
"5",5000,0.00717407481496299,236,35.8632,42,24,0.141523880502296
"6",5000,0.00733322664532907,242,36.6588,44,30,0.128836032807829
"7",5000,0.00757263452690538,260,37.8556,41,28,0.138803043476318
"8",5000,0.00750230046009202,269,37.504,42,24,0.125836549927721
"9",5000,0.00806449289857972,248,40.3144,49,32,0.14560425316516
"10",5000,0.00755847169433887,227,37.7848,46,35,0.160149471474202
