"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.018028506147318,256,63.7307692307692,42,27,0.23239727389247
"2",3536,0.0167844822620594,248,59.3331447963801,35,20,0.230294196285802
"3",3536,0.0183022714036109,261,64.6985294117647,43,27,0.224771386467562
"4",3536,0.0167830422344109,271,59.3280542986425,42,26,0.19668431542712
"5",3536,0.0177638610661325,303,62.7952488687783,40,24,0.182589545471042
"6",3536,0.018796200887057,273,66.4445701357466,47,23,0.228364680316222
"7",3536,0.0179825852656371,275,63.5684389140271,31,33,0.204650174447619
"8",3536,0.0160463880906513,235,56.7239819004525,33,22,0.225117074509716
"9",3536,0.0171531293400833,267,60.6363122171946,39,30,0.215036208509775
"10",3536,0.0166916804802652,256,59.0050904977376,35,39,0.215643454903054
