"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.017518576356666,263,61.9281674208145,89,22,0.205819000924782
"2",3536,0.0166142389933887,245,58.731334841629,93,27,0.215522525712633
"3",3536,0.0181457883991373,271,64.1453619909502,95,24,0.209048811821922
"4",3536,0.0157923032122217,240,55.8257918552036,88,19,0.216942721025772
"5",3536,0.0166948805417064,242,59.0164027149321,85,25,0.227840600483803
"6",3536,0.0176616191030868,261,62.4338235294118,104,19,0.221207712365352
"7",3536,0.0189630840912146,295,67.0345022624434,96,21,0.195322665473687
"8",3536,0.0172561713184893,261,61.0005656108597,86,17,0.220330568247877
"9",3536,0.017805941874084,274,62.9440045248869,91,16,0.216712385377431
"10",3536,0.0165641580318342,254,58.5542986425339,93,24,0.210586403484991
