"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00607032351617581,780,121.4004,61,NA,0.149415596763888
"2",20000,0.0058832391619581,756,117.6589,58,NA,0.149161608166792
"3",20000,0.00644319715985799,840,128.8575,55,NA,0.143652220043137
"4",20000,0.00593001650082504,814,118.5944,61,NA,0.131546856124443
"5",20000,0.00617247362368118,802,123.4433,66,NA,0.14247913855519
"6",20000,0.00659956497824891,914,131.9847,53,NA,0.131828010384882
"7",20000,0.0060367618380919,790,120.7292,60,NA,0.145277045847505
"8",20000,0.00631833091654583,887,126.3603,51,NA,0.12689406392996
"9",20000,0.00612970148507425,780,122.5879,51,NA,0.149885815501112
"10",20000,0.00592577128856443,799,118.5095,48,NA,0.137914485928693
