"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00627945897294865,820,125.5829,66,NA,0.146129628047024
"2",20000,0.0060827191359568,805,121.6483,67,NA,0.142477559670051
"3",20000,0.00573855692784639,769,114.7654,58,NA,0.140216621214534
"4",20000,0.00626266313315666,797,125.247,63,NA,0.153492001966123
"5",20000,0.00612579128956448,824,122.5097,60,NA,0.142246699271039
"6",20000,0.00623539676983849,901,124.7017,63,NA,0.125609681298946
"7",20000,0.00634610230511526,886,126.9157,46,NA,0.130781496676298
"8",20000,0.00595929296464823,844,119.1799,57,NA,0.12777363889481
"9",20000,0.00601016550827541,793,120.1973,56,NA,0.141013151135345
"10",20000,0.006170398519926,867,123.4018,54,NA,0.133718441737036
