"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00617481874093705,824,123.4902,60,NA,0.14139584788202
"2",20000,0.00596270813540677,794,119.2482,67,NA,0.144576329353643
"3",20000,0.00600061503075154,790,120.0063,61,NA,0.143936830919445
"4",20000,0.00665534276713836,859,133.1002,72,NA,0.141655619869098
"5",20000,0.006240402020101,867,124.8018,65,NA,0.13482331980536
"6",20000,0.00595759287964398,820,119.1459,47,NA,0.134919714948774
"7",20000,0.00620434521726086,799,124.0807,56,NA,0.148574060301718
"8",20000,0.00585907295364768,779,117.1756,63,NA,0.144023041167001
"9",20000,0.00588408920446022,809,117.6759,55,NA,0.135372739083867
"10",20000,0.00633335166758338,781,126.6607,61,NA,0.156734580163512
