"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00455819790989549,828,91.1594,59,NA,0.10476644457757
"2",20000,0.00465632781639082,803,93.1219,55,NA,0.105153231733352
"3",20000,0.0042254812740637,736,84.5054,59,NA,0.110559929702916
"4",20000,0.00430078503925196,732,86.0114,56,NA,0.108737452234256
"5",20000,0.00431799089954498,760,86.3555,65,NA,0.107364575309063
"6",20000,0.00426042302115106,776,85.2042,57,NA,0.106341622092428
"7",20000,0.00455844792239612,805,91.1644,55,NA,0.104477048413868
"8",20000,0.00438999449972499,730,87.7955,59,NA,0.114765702136582
"9",20000,0.0046003200160008,796,92.0018,57,NA,0.111275917148675
"10",20000,0.00409684484224211,726,81.9328,66,NA,0.105776843319738
