"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.00553446689337868,200,27.6668,35,18,0.113688487352637
"2",5000,0.00580300060012002,200,29.0092,35,34,0.135271231324953
"3",5000,0.00528225645129026,180,26.406,34,32,0.133922403284441
"4",5000,0.00546117223444689,212,27.3004,34,35,0.117126631171636
"5",5000,0.00561352270454091,214,28.062,42,28,0.127039963998938
"6",5000,0.00658083616723345,213,32.8976,44,32,0.138161091570966
"7",5000,0.00595999199839968,192,29.794,49,28,0.144728698328819
"8",5000,0.00602024404880976,214,30.0952,34,39,0.136194644344153
"9",5000,0.00607193438687738,231,30.3536,36,23,0.120407219080592
"10",5000,0.00579555911182236,191,28.972,41,54,0.10150156462337
