"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00531541154115412,425,53.1488,32,43,0.125259869711885
"2",10000,0.00595679567956796,456,59.562,45,56,0.11220913504931
"3",10000,0.00608796879687969,460,60.8736,41,30,0.122564896622224
"4",10000,0.00553445344534453,467,55.339,43,40,0.105978722660159
"5",10000,0.00567814781478148,407,56.7758,39,68,0.135534212033379
"6",10000,0.0061952195219522,462,61.946,45,38,0.123767083180671
"7",10000,0.00608590859085909,494,60.853,42,32,0.111819477853162
"8",10000,0.00582744274427443,442,58.2686,35,32,0.124725682487762
"9",10000,0.00553183318331833,415,55.3128,45,47,0.126132018963189
"10",10000,0.00641644164416442,499,64.158,51,42,0.112359570086638
