"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size"
"1",3536,0.00867680659468662,170,30.6725113122172,61,29
"2",3536,0.00823311807586706,169,29.10407239819,57,24
"3",3536,0.00874160783887051,208,30.9015837104072,61,26
"4",3536,0.00862192554097039,174,30.4785067873303,65,16
"5",3536,0.00845984242897464,213,29.9055429864253,62,19
"6",3536,0.0080191939685242,154,28.347850678733,49,23
"7",3536,0.00804703450306246,187,28.4462669683258,52,21
"8",3536,0.00762718644197969,162,26.9621040723982,47,21
"9",3536,0.00831087956888772,190,29.3789592760181,67,20
"10",3536,0.00770766798722535,184,27.2466063348416,59,22
