"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size"
"1",3536,0.00990275013280255,203,35.006221719457,69,23
"2",3536,0.011059572343789,201,39.0955882352941,68,27
"3",3536,0.00926721793058427,177,32.7596153846154,62,14
"4",3536,0.011453019897982,236,40.4864253393665,76,21
"5",3536,0.0114379796092085,235,40.433257918552,76,29
"6",3536,0.0102137961048852,199,36.1057692307692,63,19
"7",3536,0.0097851478748392,199,34.5904977375566,58,21
"8",3536,0.0113136572222187,222,39.993778280543,72,19
"9",3536,0.0110370119106287,245,39.0158371040724,73,24
"10",3536,0.0116514237073352,247,41.1877828054299,68,28
