"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.0185648329665933,416,92.8056,75,21,0.217476350125325
"2",5000,0.0180418483696739,408,90.1912,78,26,0.207943900814159
"3",5000,0.0173307461492298,406,86.6364,75,25,0.208721889187134
"4",5000,0.0177333066613323,405,88.6488,74,30,0.210005943947592
"5",5000,0.0187632726545309,439,93.7976,75,24,0.198545643022655
"6",5000,0.0183998399679936,408,91.9808,81,33,0.21303254925497
"7",5000,0.0183200640128026,434,91.582,68,33,0.199604180190424
"8",5000,0.0171886377275455,405,85.926,70,31,0.202357648669737
"9",5000,0.0172088817763553,391,86.0272,77,28,0.214742636131788
"10",5000,0.0185676335267053,408,92.8196,75,22,0.215686916187764
