"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",5000,0.00633174634926985,219,31.6524,39,26,0.131350522094806
"2",5000,0.00606937387477496,193,30.3408,38,26,0.136152661694766
"3",5000,0.00562304460892178,184,28.1096,35,23,0.138923546644609
"4",5000,0.0062995799159832,235,31.4916,40,29,0.123905433003133
"5",5000,0.00654402880576115,256,32.7136,42,28,0.115596641806245
"6",5000,0.00642040408081616,225,32.0956,39,35,0.133655465938432
"7",5000,0.00590750150030006,220,29.5316,38,26,0.122547773452771
"8",5000,0.00589725945189038,197,29.4804,42,25,0.132547675467075
"9",5000,0.00576979395879176,215,28.8432,39,23,0.131721714757595
"10",5000,0.00596055211042208,232,29.7968,33,17,0.116401466875324
