"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.00594335433543354,440,59.4276,40,49,0.130957642432175
"2",10000,0.00513629362936294,413,51.3578,30,33,0.117996067291779
"3",10000,0.00585526552655265,481,58.5468,36,46,0.113712956796005
"4",10000,0.0058973697369737,473,58.9678,37,44,0.114667602093121
"5",10000,0.00651149114911491,509,65.1084,43,35,0.118559575226104
"6",10000,0.00624028402840284,463,62.3966,40,33,0.130987899266176
"7",10000,0.00567724772477248,455,56.7668,37,40,0.116885634919377
"8",10000,0.00576555655565557,452,57.6498,37,38,0.1203871454089
"9",10000,0.00595667566756676,450,59.5608,35,34,0.124412444471273
"10",10000,0.00577863786378638,445,57.7806,46,50,0.120659505694838
