"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00870278013900695,1085,174.0469,57,NA,0.156121611746061
"2",20000,0.00879068953447672,1059,175.805,56,NA,0.162418195404003
"3",20000,0.00879625981299065,1083,175.9164,51,NA,0.155746808707818
"4",20000,0.0089895194759738,1127,179.7814,56,NA,0.154199780052358
"5",20000,0.00925676283814191,1076,185.126,58,NA,0.170595461121484
"6",20000,0.00869636481824091,1108,173.9186,57,NA,0.150758440607858
"7",20000,0.0092642782139107,1152,185.2763,63,NA,0.154359008124121
"8",20000,0.00866573328666433,1079,173.306,53,NA,0.156940689134713
"9",20000,0.00898417420871044,1075,179.6745,66,NA,0.163317402079396
"10",20000,0.00894144207210361,1084,178.8199,58,NA,0.160272773343579
