"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",10000,0.0119781578157816,653,119.7696,41,36,0.180647720756945
"2",10000,0.0112294629462946,632,112.2834,36,41,0.173256055612713
"3",10000,0.0117847184718472,641,117.8354,42,34,0.17829809985134
"4",10000,0.0115232123212321,642,115.2206,42,36,0.174553047384478
"5",10000,0.0120297429742974,640,120.2854,46,35,0.183043367893958
"6",10000,0.0112714071407141,625,112.7028,46,46,0.177498533112788
"7",10000,0.0121927192719272,643,121.915,37,60,0.182892407069533
"8",10000,0.0122738073807381,703,122.7258,36,51,0.162392762923609
"9",10000,0.0116750675067507,635,116.739,45,41,0.179330966979643
"10",10000,0.0122660866086609,668,122.6486,52,47,0.176747956175435
