"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",3536,0.0122200746254328,220,43.197963800905,75,20,0.177276600426656
"2",3536,0.0115306213879306,200,40.7607466063348,77,21,0.176080324441212
"3",3536,0.0108686886788226,207,38.420814479638,75,21,0.150062910052409
"4",3536,0.0115088609701306,215,40.6838235294118,74,20,0.174785309044568
"5",3536,0.0118727079559928,214,41.9700226244344,77,36,0.160114609582233
"6",3536,0.0119680697869399,185,42.3071266968326,74,23,0.212962485750649
"7",3536,0.0112158953451906,188,39.6481900452489,74,18,0.175087080077204
"8",3536,0.00957154377364045,156,33.835407239819,65,17,0.208736207860777
"9",3536,0.0107022854838813,206,37.8325791855204,77,18,0.158198820500407
"10",3536,0.0124928798632934,245,44.1623303167421,73,37,0.13607257332715
