"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size"
"1",3536,0.0120061505180899,209,42.441742081448,78,28
"2",3536,0.010601003539268,200,37.4745475113122,66,22
"3",3536,0.0107842070567755,206,38.1221719457014,68,22
"4",3536,0.0102248363168573,212,36.1447963800905,61,19
"5",3536,0.0103448386209015,205,36.5690045248869,63,23
"6",3536,0.0105528426145782,253,37.3042986425339,62,22
"7",3536,0.0112638962668083,214,39.8178733031674,74,21
"8",3536,0.0108042074407829,211,38.1928733031674,66,20
"9",3536,0.0107139657081416,217,37.8738687782805,63,31
"10",3536,0.0104398804457046,208,36.9049773755656,65,20
