"","Graph size","Edge fraction","Max Degree","Mean Degree","Distinct Cliques >= l","Max Clique Size","Mean Degree Centrality"
"1",20000,0.00456021301065053,825,91.1997,55,NA,0.103513133701323
"2",20000,0.00444927246362318,799,88.981,63,NA,0.104399536712706
"3",20000,0.00446697334866743,759,89.335,62,NA,0.113583333805673
"4",20000,0.00422261613080654,740,84.4481,56,NA,0.111510797966984
"5",20000,0.00455377268863443,793,91.0709,59,NA,0.107327006153961
"6",20000,0.004284399219961,689,85.6837,62,NA,0.120427355259039
"7",20000,0.00418881944097205,729,83.7722,51,NA,0.108923450925207
"8",20000,0.00429980999049953,757,85.9919,54,NA,0.106085032705438
"9",20000,0.00479314465723286,806,95.8581,65,NA,0.115292893579113
"10",20000,0.0042625981299065,793,85.2477,61,NA,0.100619434375049
